id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-4652c3f1e693c390,indeed,https://www.indeed.com/viewjob?jk=4652c3f1e693c390,http://www.indeed.com/job/fractional-cfo-financial-advisor-partner-cost-reduction-value-creation-4652c3f1e693c390,Fractional CFO / Financial Advisor Partner (Cost Reduction & Value Creation ),Spendly,"Remote, US",2026-01-23,"parttime, contract",direct_data,yearly,73395.0,88389.0,USD,True,,,,,"**Cost Reduction \& Value Creation (Revenue Share or Client Advantage Model)**  
**Location:** Remote  
**Engagement Type:** Independent / Contract

**Compensation:** Performance\-based (revenue share on realized savings or client discount option)

About Spendly  
Spendly helps mid\-market and enterprise organizations identify and realize meaningful cost reductions across major operating expense categories. Our approach delivers immediate, measurable cash\-flow improvement without disrupting operations.  
Recent client outcomes include:

* **$528K in annual cost reductions** for a **$500M professional services company**
* **$221K in annual cost reductions** for a **$300M healthcare organization**

Spendly is designed to complement finance leaders by providing deep cost analysis, benchmarking, and execution\-ready insights — without adding workload to internal teams.

The Opportunity  
We are seeking experienced **Fractional CFOs, outsourced accounting firms, Controllers, and senior Bookkeepers** to partner with Spendly and introduce our cost reduction capabilities to their client base.

This opportunity is ideal for advisors supporting **companies with $25M\+ in annual revenue** who want to:

* Deliver immediate, tangible ROI to clients
* Expand their advisory value without taking on additional delivery work
* Create incremental, outcome\-based revenue (optional)

This is **not a traditional sales role** and does not require a full\-time commitment.

How the Partnership Works

* You identify client situations where cost reduction, margin improvement, or cash\-flow optimization is a priority
* Spendly performs the detailed analysis and delivers execution\-ready cost reduction recommendations
* Clients realize verified cost savings

You choose how to participate

**Revenue Share Model:** Earn a percentage of *realized savings* created for your clients  
**Client Advantage Model:** Offer your clients preferred pricing or a discounted Spendly engagement

There are no quotas, territories, or minimum activity requirements.

Ideal Backgrounds  
This role is well\-suited for professionals with experience as:

* Fractional or Interim CFOs
* Controllers or Heads of Finance
* Outsourced accounting or advisory firm principals
* Senior bookkeepers supporting mid\-market clients
* Finance advisors to PE\-backed or founder\-led companies

What We’re Looking For

* Active client relationships with companies generating **$25M\+ in annual revenue**
* Trusted advisor role with CEOs, CFOs, or owners
* Comfort reviewing P\&Ls, vendor spend, and operating expenses
* Strong judgment and client\-first mindset
* Interest in outcome\-based value creation

Compensation Structure

* **Revenue Share Option:** Performance\-based compensation tied directly to verified, realized cost savings (no cap)
* **Client Advantage Option:** Preferred pricing or discounts passed directly to clients
* Transparent structure discussed during initial conversations
* No impact on your existing client fee arrangements

Why This Makes Sense for Finance Advisors

* Deliver immediate, provable ROI to clients
* Avoid time\-consuming vendor negotiations and benchmarking work
* Strengthen client retention and trust
* Create incremental revenue without increasing overhead
* Maintain independence and flexibility

Spendly handles the heavy lifting — you stay focused on financial leadership.

How to Apply  
If you currently support mid\-market or enterprise companies and want to expand your advisory impact through measurable cost reduction, we’d welcome a conversation.  
Please include a brief overview of:

* The size and type of companies you support
* Your role in cost management, margin improvement, or cash\-flow optimization

Job Types: Part\-time, Contract

Pay: $73,395\.01 \- $88,389\.68 per year

Expected hours: No more than 20 per week

Work Location: Remote",,https://www.indeed.com/cmp/Spendly,,,,,,,,,,,,
in-377821ba241ac343,indeed,https://www.indeed.com/viewjob?jk=377821ba241ac343,http://www.indeed.com/job/fractional-cfo-2-month-contract-controller-level-experience-required-377821ba241ac343,Fractional CFO (2-Month Contract) — Controller-Level Experience Required,"Wellspring Psychological Services, Inc.","Monterey, CA, US",2026-01-22,contract,,monthly,,,USD,True,,,,,"**Job Summary**  
Wellspring Psychological Services, Inc. is a growing outpatient mental health practice entering a new phase of expansion. We’re seeking a hands\-on **Fractional CFO** with strong **controller\-level reporting experience** to support financial planning, forecasting, and leadership decision\-making.

**Key Responsibilities**

* Build an operating **budget** and implement budget vs. actual reporting
* Create forward\-looking **cash flow projections/forecasting**
* Provide controller\-level financial reporting and analysis
* Identify margin drivers (labor, utilization, pricing, overhead, etc.)
* Track key KPIs (payroll %, collections trends, productivity/utilization, etc.)
* Support expansion planning with break\-even and profitability analysis
* Deliver clear, actionable recommendations to ownership

**Qualifications**

* Fractional CFO, CFO consultant, senior controller, or finance leader experience
* Strong forecasting, budgeting, and reporting skills
* Service\-based business experience preferred (healthcare/behavioral health a plus)
* Practical, clear communicator with an action\-oriented approach

**Opportunity for Ongoing Support**

This is a 2\-month engagement with the potential for a **long\-term advisory relationship** (monthly stipend) for continued financial oversight and periodic strategic guidance.

**To apply:** Send resume \+ brief note on your relevant experience and availability.

**Wellspring Psychological Services, Inc.**  
**Compensation:** $7,000/month  
**Term:** 2 months (10–20 hours/week)  
**Location:** Monterey/Remote / Hybrid (preferred if local)

Pay: $7,000\.00 per month

Work Location: Hybrid remote in Monterey, CA 93940",,"https://www.indeed.com/cmp/Wellspring-Psychological-Services,-Inc.",,,,,,,,,,,,
in-aa020bb1cfcea361,indeed,https://www.indeed.com/viewjob?jk=aa020bb1cfcea361,https://recruiting.paylocity.com/recruiting/jobs/Details/3858012/Optima-Office/Assistant-Controller?source=Indeed_Feed,Assistant Controller,Optima Office,"San Diego, CA, US",2026-01-21,"parttime, fulltime",direct_data,hourly,50.0,60.0,USD,True,,,,,"Description: **Want to work for a Company that puts you first?! At Optima Office our people are the most important asset. Optima Office was voted fastest growing company by the San Diego Business Journal and inc 5000, as well as a BEST PLACE TO WORK by multiple publications since 2020!! Let us show you why!**


Optima Office is a female owned company that provides Outsourced Accounting, Fractional CFO and COO services along with Human Resources Support. We serve over 300 companies across the United States but are mostly focused on the West Coast. We are a fast\-growing company who continues to add clients and team members at a steady pace. In 2022 we were the 10th fastest growing company in San Diego.


Our Vision as a company is to have the highest retention with our clients and employees in the industry. Happy Staff \= Happy Clients has been our founder’s motto for a decade. Half of the company’s profits get paid out as bonuses to the team and for fun company events.


We have a huge emphasis on work\-life balance and provide a flexible environment which allows our team to choose their own schedule. Over half of our 100 employees are working parents who value flexibility and family time.

***“I love working for Optima! I am super happy with my decision to work for Optima and am thankful for the opportunities they have provided me!”*** \- *Robbie W, Client Services*


Check out some more testimonials and reviews at https://www.optimaoffice.com/testimonials

**What to Expect Starting at Optima Office as a Human Resources Manager/Consultant...**

* ***Flexibility*** – you will be paired with clients that allow you to work the hours you prefer.
* ***Work/Life Balance*** – whether you’re spending time with family or enjoying a new hobby, we believe a healthy work/life balance is beneficial for both our consultants and our clients. We believe in optimizing our time at work so that we can spend quality time with our friends and family outside of the office.
* ***You Come First*** – we are passionate about setting our consultants up for success. We have a career development program along with a robust training platform.
* ***Purpose Driven*** – we enjoy partnering with like minded clients. Our client’s values tend to line up directly with our own, making for a unique partnership with mutual benefits.

**Optima Office is the place for you if…**


\- ***You are adaptable*** \- you can adjust on the fly and welcome diverse clients.

* ***You are technically strong*** – you have experience in accounting, finance or HR and can be relied upon by colleagues and clients for accurate and timely work. A variety of industry and software experience is considered a huge plus, but not required for staff level positions. We certainly welcome subject matter experts at the more senior levels.
* ***You are a pro\-active communicator*** who has a sense of urgency with response time.
* ***You are kind and collaborative*** – you are a team player who works well with others.
* ***You are a self\-starter*** – you take initiative and are proactive in accomplishing your goals.

**This position may be for you if...**

* You are someone that goes to work to make a difference in their life and the people they work with.
* You enjoy providing good work along with good advice.
* You want to work on a team that is supportive and growing with professionals like yourself.
* You are a self\-starter, flexible, has a high level of integrity and is action and goal\-oriented in a fast\-paced, team\-oriented, collaborative environment.
* You are a leader and have supervisory capabilities.
* You have solid operational and technical accounting skills and works proactively to drive results.
* Ability to develop and maintain strong client relationships.
* Self\-managed and ability to work independently while managing multiple projects and deadlines.


As an Assistant Controller at Optima Office you are essential to our clients' success. Optima clients are growing businesses that want to work with consultative professionals that have a growth mindset. You will have the opportunity to make an impact to their business while supported by a knowledgeable and experienced Optima team behind you. You will be matched with clients that fit your profile. Once you are matched you will coordinate your hours, working remote or onsite, with your supervisor and client. Every decision made is to optimize and benefit you and the client.

  

Requirements:### **Requirements**


This position will manage a set of accounting activities to ensure compliance with generally accepted accounting principles, corporate policies, and external audits. This person will manage the accounts payable function, payroll function, monthly closing of accounts and preparation of reports in support of the financial statements. The position may report to a CFO and will assist in development and implementation of accounting policies, procedures, and controls. This position may play a pivotal role in client management and communication and will manage other Optima accounting and finance staff.

**Essential** **Functions**

* Reasonable accommodations may be made to enable individuals with disabilities to perform the assigned and essential functions.·
* Manage the monthly financial close process, including ensuring all costs incurred are properly recorded, reviewing journal entries, account balance reconciliations and report preparation·
* Participate in the ongoing development/establishment of accounting policies and procedures and operational strategies including the review and implementation of process and system changes.·
* Continued focus on improving system efficiencies and business practices·
* Participate in strategic financial projects including accounting software upgrades and/or implementation of ERP software.·
* Ensure compliance with internal control policies·
* Oversee budgets and cash flow planning and communicate availability of funds as needed·
* Collaborate with external auditors to ensure successful audit results and compliance·
* Make recommendations for changes as needed and ensure that company policies and procedures are followed and establishes the proper techniques to discover and prevent fraud·
* Prepare detailed journal entries and account analysis·
* Assist with compilation of information for preparation of tax returns·
* Oversee financing strategies and activities, as well as banking relationships·
* Develop and utilize forward\-looking, predictive models and activity\-based financial analysis to provide insight into the organization’s operations and business plans·
* Assist with the formation of Client work plans and monitor, measure \& report progress·
* Train, support, and mentor the professional development of Optima Office staff·
* Continually source and implement best practices and make recommendations·
* Operate under the highest standards of courtesy, professionalism, and ethics

**Supervisory Responsibility** Yes

**Work Environment \& Physical Demands**This job operates in an office setting. This role routinely uses standard office equipment such as computers, phones, copiers, and scanners. This is a largely sedentary role; however, some filing is required, which would require the ability to lift files, open cabinets, bend, or stand, as necessary.


**Required Education and Experience**·

* Bachelor’s degree in Accounting, Finance or Business\-related field required. CPA or MBA a plus.·
* Minimum 5\-7 years accounting experience.·
* The ideal candidate possesses leadership and supervisory capabilities, solid operational and technical accounting skills and works proactively to drive results. ·
* This person is a self\-starter, flexible, has a high level of integrity and is action and goal\-oriented in a fast\-paced, team\-oriented, collaborative environment.·
* Must be an excellent communicator.·
* Thorough knowledge of general accounting including application of general accounting theory.·
* Ability to develop and maintain strong client relationships.
* Demonstrated mentoring, coaching and organizational administrative skills required.·
* Strong computer aptitude, which includes expertise with Microsoft Excel and Word as well as experience with various accounting software, is a must.·
* Self\-managed and ability to work independently while managing multiple projects and deadlines.",,https://www.indeed.com/cmp/Optima-Office,,,,,,,,,,,,
in-da9329e045e43971,indeed,https://www.indeed.com/viewjob?jk=da9329e045e43971,http://www.indeed.com/job/fractional-controller-da9329e045e43971,Fractional Controller,Coveted Financial Services,"Chicago, IL, US",2026-01-21,fulltime,,yearly,,,USD,True,,,,,"The Fractional Controller oversees all financial operations for assigned clients, ensuring accuracy, consistency, and alignment with strategic objectives. As part of a fast‑growing fractional CFO firm, this role works directly with business owners on budgeting, forecasting, cash flow, and strategic finance. The position leads execution of client financial work, reviews deliverables prepared by the team, and serves as the primary point of accountability for the client relationship. This is a client‑facing, remote role with required site visits and offers meaningful exposure to high‑level CFO work.

**Key Responsibilities**

* Independently perform financial work for assigned clients, including financial analysis, reporting, and ongoing financial management.
* Collaborate with internal team members to ensure efficient workflows and consistent service delivery.
* Review, validate, and provide feedback on financial work prepared by other team members to ensure quality and accuracy.
* Maintain overall responsibility for client financial deliverables, timelines, and outcomes.
* Meet with client business owners and senior leaders at least once per month to review financial statements, performance trends, and key insights.
* Communicate financial results clearly and effectively to clients, translating data into actionable recommendations.
* Interact and collaborate with third\-party referral sources and advisors, including accountants, attorneys, bankers, and other financial partners, to support client needs.
* Demonstrate an understanding of financial modeling, including building and interpreting models for forecasting, budgeting, scenario analysis, and valuation to support strategic and operational decision\-making.
* Apply a basic understanding of commercial banking and lending structures, including lines of credit and term loans, to support client financing needs and discussions.
* Identify opportunities to improve client profitability, cash flow, and overall financial performance, and drive initiatives to achieve those improvements.
* Proactively identify risks, issues, or inefficiencies in client financial operations and recommend corrective actions.
* Maintain clear documentation of client work, reviews, and communications.
* Ensure proper accounting, billing, and collection of services performed for Coveted, including accurate tracking of work completed, timely invoicing, and coordination with internal teams to support collections.

**Qualifications**

* Bachelor’s degree in finance or business
* 5\+ years of experience in a similar Finance Manager (Client facing), Consultant role or within the banking, finance, or accounting industry
* Direct experience in C\&I banking a plus

**Preferred Skills**

* Strong strategic financial acumen
* Experience in financial process improvement
* Excellent written and verbal communication skills

Job Type: Full\-time

Pay: From $70,000\.00 per year

Benefits:

* 401(k) matching
* Disability insurance
* Health insurance
* Life insurance
* Paid time off

Work Location: On the road",,https://www.indeed.com/cmp/Coveted-Financial-Services,,,,,,,,,,,,
in-83f495139985f2cb,indeed,https://www.indeed.com/viewjob?jk=83f495139985f2cb,https://nienhuis.bamboohr.com/careers/339?source=indeed&src=indeed&postedDate=2026-01-20,Fractional CFO/Controller (Small Business) Grandville Area,Nienhuis Financial Group,"Grandville, MI, US",2026-01-20,fulltime,,,,,,False,,,,,"**Nienhuis Financial Group** is a rapidly growing accounting firm committed to delivering excellence in fractional and managerial accounting services. Our client base includes private companies with between $1\-75M in revenue, varies in industry, and includes Not\-For\-Profit and For Profit. With a dedicated team and a strong focus on communication, accuracy and timeliness, we strive to exceed client expectations. As we continue to expand, we are seeking a skilled **Fractional CFO/Controller focused on small business** to build and maintain relationships with clients, provide financials, controller services and ensure compliance with accounting principles. This position will manage a team of 3\-5 employees.

 **To be successful for this role, you will have:**  

* Excellent written and verbal communication skills
* Strong business acumen
* Extensive knowledge of general financial accounting and cost accounting
* Strong technical and inter\-personal leadership
* Ability to lead teams including coaching, delegation, and performance management
* Highly proficient with accounting software
 **Education and/or Experience**  

* BA in accounting, business administration, business management, or other related field
* 10\+ years accounting experience
* 2\+ years supervisory or project lead experience
  

**Preferred Education and/or Experience**  

* MBA or master’s in accounting, or other related field
* 2\+ years client management experience
 **Helpful Software Experience**  

Microsoft Outlook Email, Calendar, Teams, Excel, Multifactor Authentication; VPN/Terminal Server, QuickBooks Online, LastPass, Zoom, Canopy, OneDrive, Google Suite, Chrome, Adobe DC, VoIP/3CX, SafeSend, BambooHR, TSheets, Documo, Divvy, Bill.com, Fathom, Gusto.

  

**Certificates, Licenses, Registrations:** CPA preferred

  

**Supervisory Responsibilities**: May or may not supervise a small team


**Full time:** Salaried, Exempt",,https://www.indeed.com/cmp/Nienhuis-Financial-Group,,,,,,,,,,,,
in-9f3a1b40e745ae3b,indeed,https://www.indeed.com/viewjob?jk=9f3a1b40e745ae3b,https://nienhuis.bamboohr.com/careers/338?source=indeed&src=indeed&postedDate=2026-01-20,Fractional CFO/Controller (Small Business) Kalamazoo Area,Nienhuis Financial Group,"Kalamazoo, MI, US",2026-01-20,fulltime,,,,,,False,,,,,"**Nienhuis Financial Group** is a rapidly growing accounting firm committed to delivering excellence in fractional and managerial accounting services. Our client base includes private companies with between $1\-75M in revenue, varies in industry, and includes Not\-For\-Profit and For Profit. With a dedicated team and a strong focus on communication, accuracy and timeliness, we strive to exceed client expectations. As we continue to expand, we are seeking a skilled **Fractional CFO/Controller focused on small business** to build and maintain relationships with clients, provide financials, controller services and ensure compliance with accounting principles. This position will manage a team of 3\-5 employees.

 **To be successful for this role, you will have:**  

* Excellent written and verbal communication skills
* Strong business acumen
* Extensive knowledge of general financial accounting and cost accounting
* Strong technical and inter\-personal leadership
* Ability to lead teams including coaching, delegation, and performance management
* Highly proficient with accounting software
 **Education and/or Experience**  

* BA in accounting, business administration, business management, or other related field
* 10\+ years accounting experience

* 2\+ years supervisory or project lead experience

 **Preferred Education and/or Experience**  

* MBA or master’s in accounting, or other related field
* 2\+ years client management experience
 **Helpful Software Experience**  

Microsoft Outlook Email, Calendar, Teams, Excel, Multifactor Authentication; VPN/Terminal Server, QuickBooks Online, LastPass, Zoom, Canopy, OneDrive, Google Suite, Chrome, Adobe DC, VoIP/3CX, SafeSend, BambooHR, TSheets, Documo, Divvy, Bill.com, Fathom, Gusto.

  

**Certificates, Licenses, Registrations:** CPA preferred  

**Supervisory Responsibilities**: May or may not supervise a small team

  

**Full time:** Salaried, Exempt",,https://www.indeed.com/cmp/Nienhuis-Financial-Group,,,,,,,,,,,,
in-2944953dd4b98d58,indeed,https://www.indeed.com/viewjob?jk=2944953dd4b98d58,https://nienhuis.bamboohr.com/careers/320?source=indeed&src=indeed&postedDate=2026-01-20,Fractional CFO/Controller (Small Business) Lansing Area,Nienhuis Financial Group,"Lansing, MI, US",2026-01-20,fulltime,,,,,,False,,,,,"**Nienhuis Financial Group** is a rapidly growing accounting firm committed to delivering excellence in fractional and managerial accounting services. Our client base includes private companies with between $1\-75M in revenue, varies in industry, and includes Not\-For\-Profit and For Profit. With a dedicated team and a strong focus on communication, accuracy and timeliness, we strive to exceed client expectations. As we continue to expand, we are seeking a skilled **Fractional CFO/Controller focused on small business** to build and maintain relationships with clients, provide financials, controller services and ensure compliance with accounting principles.

 **To be successful for this role, you will have:**  

* Excellent written and verbal communication skills
* Strong business acumen
* Extensive knowledge of general financial accounting and cost accounting
* Strong technical and inter\-personal leadership
* Ability to lead teams including coaching, delegation, and performance management
* Highly proficient with accounting software
 **Education and/or Experience**  

* BA in accounting, business administration, business management, or other related field
* 10\+ years accounting experience
* 2\+ years supervisory or project lead experience
  

**Preferred Education and/or Experience**  

* MBA or master’s in accounting, or other related field
* 2\+ years client management experience
 **Helpful Software Experience**  

Microsoft Outlook Email, Calendar, Teams, Excel, Multifactor Authentication; VPN/Terminal Server, QuickBooks Online, LastPass, Zoom, Canopy, OneDrive, Google Suite, Chrome, Adobe DC, VoIP/3CX, SafeSend, BambooHR, TSheets, Documo, Divvy, Bill.com, Fathom, Gusto.

  

**Certificates, Licenses, Registrations:** CPA preferred  

**Supervisory Responsibilities**: May or may not supervise a small team

  

**Full time:** Salaried, Exempt",,https://www.indeed.com/cmp/Nienhuis-Financial-Group,,,,,,,,,,,,
in-06d8049ce42e45bd,indeed,https://www.indeed.com/viewjob?jk=06d8049ce42e45bd,http://www.indeed.com/job/fractional-cfo-small-businesses-06d8049ce42e45bd,Fractional CFO to Small Businesses,Zacharin Consulting,US,2026-01-19,fulltime,direct_data,yearly,100000.0,150000.0,USD,True,,,,,"**Overview**  
We are seeking an experienced and dynamic Fractional Chief Financial Officer (CFO) to partner with small businesses, providing expert financial leadership and strategic guidance.

*As part of our focus on helping our team and individuals maximize their superhuman powers, it is important we understand how to fully engage and develop our team players.* ***In addition to submitting your resume, please take 7\-8 minutes to complete a simple 2 question survey by clicking on the link below. THOSE WHO COMPLETE THE SURVEY and provide their resume, will be given priority in the interview process.***

***https://go.cultureindex.com/s/9CYljeLab3***

This role is ideal for a proactive finance professional who thrives in a flexible, advisory capacity, helping organizations optimize their financial health, navigate complex accounting standards, and achieve sustainable growth. As a key strategic partner, you will deliver high\-impact insights, foster sound fiscal management practices, and support leadership teams in making informed decisions that drive success.

**Responsibilities**

* Develop and implement comprehensive financial strategies aligned with clients’ business goals, ensuring robust fiscal management and sustainable growth.
* Lead financial planning, forecasting, budgeting, and analysis to provide clear insights into profit \& loss statements, cash flow, and financial health.
* Oversee corporate accounting functions including compliance with GAAP.
* Support mergers \& acquisitions activities through due diligence, valuation analysis, negotiation assistance, and integration planning.
* Provide expert guidance on cash management, expense control, cost management, supply chain finance, and revenue cycle management to optimize operational efficiency.
* Lead financial report writing and interpretation for senior leadership and board members to facilitate strategic decision\-making.
* Advise on business development initiatives by analyzing market trends, conducting market analysis, and identifying growth opportunities.
* Supervise financial software implementation and utilization to streamline accounting processes and improve data accuracy.

**Qualifications**

* Proven experience as a CFO or senior finance leader with a strong background in small business environments; supervisory experience preferred.
* Extensive knowledge of financial concepts including profit \& loss management, budgeting, forecasting, cost control, expense management, and fiscal strategy development.
* Deep understanding of technical accounting standards such as GAAP is a plus.
* Demonstrated expertise in financial analysis, modeling, risk management, regulatory reporting, and corporate finance activities like mergers \& acquisitions.
* Strong leadership skills with the ability to influence at all levels of an organization; excellent negotiation skills for business development opportunities.
* Proficiency in financial software systems and advanced Excel skills for complex financial modeling and analysis.
* Exceptional communication skills for clear report writing and interpretation of complex financial data to non\-financial stakeholders.
* Relevant certifications such as CPA (Certified Public Accountant), CFA (Chartered Financial Analyst), or CMA (Certified Management Accountant) are highly desirable. Join us in empowering small businesses through expert financial stewardship! This role offers the opportunity to make a tangible impact by guiding organizations toward long\-term success while leveraging your comprehensive knowledge of finance principles across diverse industries.

Pay: $100,000\.00 \- $150,000\.00 per year

Benefits:

* 401(k)
* 401(k) 4% Match
* 401(k) matching
* Dental insurance
* Health insurance
* Life insurance
* Paid time off
* Referral program
* Vision insurance

Work Location: Remote",,https://www.indeed.com/cmp/Zacharin-Consulting,,,,,,,,,,,,
in-5de85ee81423aee2,indeed,https://www.indeed.com/viewjob?jk=5de85ee81423aee2,http://www.indeed.com/job/fractional-cfo-5de85ee81423aee2,Fractional CFO,Survivor Support Now,"San Francisco Bay Area, CA, US",2026-01-18,parttime,direct_data,hourly,85.0,92.0,USD,True,,,,,"**Job Summary**  
Seeking a dynamic and strategic Fractional Chief Financial Officer (CFO) based in the SF Bay Area to partner with our CEO, who can provide expert financial leadership on a flexible, part\-time basis. As a key financial strategist, you will provide high\-level oversight of financial operations, ensuring compliance for our early stage startup nonprofit organization. This role offers an opportunity to contribute to a mission that supports the health and well being of survivors of anti\-Semitic terrorist attacks and global Jewish community engagement. We are seeking an individual with nonprofit experience who will support our mission.

**Duties**

* Lead the development and implementation of financial strategies that support organizational growth and operational efficiency.
* Oversee corporate accounting functions, including financial reporting, compliance with GAAP (Generally Accepted Accounting Principles), IFRS (International Financial Reporting Standards), IAS (International Accounting Standards), and ASC 606 revenue recognition standards.
* Manage risk analysis and mitigation strategies, including SOX (Sarbanes\-Oxley Act) compliance and COSO (Committee of Sponsoring Organizations) frameworks.
* Conduct comprehensive market analysis and financial modeling to inform strategic decision\-making and business development initiatives.
* Supervise treasury management activities such as cash flow forecasting, expense control, cost management, and banking relationships.
* Oversee budgeting processes, fiscal management, profit \& loss statements, and expense management to optimize resource allocation.
* Ensure regulatory reporting accuracy and timeliness across governmental and non\-profit sectors while maintaining compliance with all relevant standards.
* Provide leadership in financial report writing and interpretation for senior leadership teams to facilitate strategic planning and operational improvements.
* Supervise finance teams or external consultants in areas such as payroll management, cost control, supply chain finance, and technical accounting practices.

**Experience**

* Proven experience as a CFO or senior financial executive with a strong background in corporate finance, governmental accounting, or non\-profit accounting.
* Extensive knowledge of financial concepts including revenue cycle management, profit \& loss analysis, risk management, and fiscal planning.
* Demonstrated expertise in financial analysis, forecasting, business analysis, and strategic planning within diverse organizational contexts.
* Familiarity with advanced financial software systems and tools used for financial modeling, reporting, and compliance tracking.
* Strong understanding of regulatory frameworks such as GAAP, IFRS, IAS standards, ASC 606 revenue recognition rules, and COSO internal controls.
* Supervisory experience overseeing finance teams or managing external consultants in complex environments involving cost control and expense management.
* Exceptional negotiation skills combined with a proactive approach to business development opportunities that enhance organizational growth.
* Leadership qualities that inspire cross\-functional collaboration while maintaining high standards of accuracy in financial report interpretation and writing.
* Ability to operate independently as a fractional executive while providing strategic guidance aligned with organizational objectives. Join us if you’re passionate about leveraging your comprehensive financial expertise to empower organizations through innovative strategies! This role offers the chance to make a meaningful impact by delivering expert financial stewardship tailored to our organization’s unique needs.

Job Type: Part\-time

Pay: $85\.00 \- $92\.00 per hour

Expected hours: 8 – 20 per week

Work Location: Remote",,https://www.indeed.com/cmp/Survivor-Support-Now,,,,,,,,,,,,
in-8939b1bb6fcee932,indeed,https://www.indeed.com/viewjob?jk=8939b1bb6fcee932,https://vulcury.zohorecruit.com/jobs/Careers/654182000004135008/Fractional-Chief-Marketing-Officer-CMO-USA?source=Indeed,Fractional Chief Marketing Officer (CMO) [USA],Vulcury Venture Studio and Advisors,"Remote, US",2026-01-23,"parttime, fulltime",,,,,,True,,,,,"This is a remote position.

**Fractional Chief Marketing Officer (CMO)**
--------------------------------------------

  


Company: Vulcury LLC  

Location: US  

Engagement: Fractional / Part\-time (scope\-based; potential to expand)  

Reporting Line: CEO (based in California, United States)  

Compensation: Competitive, commensurate with experience and scope  

  

### **About Vulcury**

  

Vulcury LLC is a venture studio and growth advisory firm that builds, incubates, and scales businesses across a diverse set of industries, while also supporting select external growth engagements. The firm operates a centralised growth function that spans:

  

* Internally incubated companies at varying stages of maturity
  
* Client engagements across multiple sectors
  
* Research\- and content\-driven initiatives related to financial markets and investment themes
  

While a meaningful portion of Vulcury’s current work supports manufacturers and industrial businesses through its subsidiary TrustBridge, the broader growth mandate includes technology\-enabled services, professional services, and investment\-related research and publishing efforts.

  

  

### **Role Overview**

  

Vulcury is seeking a Fractional Chief Marketing Officer (CMO) based in Sydney to provide senior marketing leadership across its multi\-industry portfolio of businesses and engagements.

  

This role is well\-suited for an experienced marketing executive who is comfortable operating across different verticals, business models, and audience types—including B2B services, industrial and manufacturing ecosystems, and financial or investment\-oriented content and platforms.

  

The Fractional CMO will work closely with a CEO based in California, collaborate with senior leaders across Vulcury’s subsidiaries, and oversee a primarily India\-based execution team responsible for day\-to\-day growth activities across channels.

  

This is a hands\-on leadership role, requiring active involvement in strategy, prioritisation, review, and refinement—not merely high\-level advisory input.

  

  

### **Key Responsibilities**

#### **Marketing Strategy \& Leadership**

  

* Define and refine marketing strategies across multiple businesses, industries, and engagement types.
  
* Establish clear growth priorities, sequencing, and success metrics across initiatives.
  
* Balance near\-term demand generation with longer\-term brand and authority building.
  

#### **Channel Oversight \& Execution**

  

Provide senior\-level oversight and guidance across a broad mix of channels, including:

  

* Paid social and digital advertising
  
* SEO and website optimization
  
* Content marketing and thought leadership (blogs, long\-form articles, research\-driven content)
  
* Email campaigns, lifecycle marketing, and SDR\-support workflows
  
* Webinars, podcasts, and virtual events
  
* Media creation and multi\-platform distribution
  

These efforts may support:

  

* Operating businesses within the Vulcury portfolio
  
* External client growth engagements
  
* Investment research, commentary, and financial thought leadership initiatives
  

#### **Team Leadership (India\-Based)**

  

* Lead and mentor a distributed marketing and growth team based primarily in India.
  
* Translate strategic objectives into clear, executable work streams.
  
* Ensure quality, consistency, and performance across channels and verticals.
  

#### **Cross\-Functional \& Cross\-Regional Collaboration**

  

* Interface directly with the U.S.\-based CEO and senior leadership on priorities and performance.
  
* Coordinate with product, sales, research, and operations leaders to ensure alignment.
  
* Adapt messaging and channel strategy to different buyer types, sales cycles, and audiences.
  

#### **Industry\-Specific Context (As Relevant)**

  

* Support initiatives related to manufacturing, supply chain, and industrial services where applicable.
  
* Contribute to growth and content strategies related to financial investments, markets, and research\-driven products.
  
* Adjust marketing approaches to suit technical, regulated, or high\-trust environments.
  

  

### **Engagement Details**

  

* Structure: Fractional / part\-time, scope\-based
  
* Location: Sydney, Australia (remote\-friendly with cross\-time\-zone collaboration)
  
* Travel: Occasional travel may be beneficial but is not required
  

  

  

  

  

  

  

### **Benefits**

### **Why This Role**

  

* Fractional flexibility: Senior\-level influence without full\-time constraint.
  
* Industry breadth: Exposure to multiple sectors, audiences, and growth challenges.
  
* Global collaboration: Work at the intersection of U.S.\-based leadership and India\-based execution.
  
* Substantive impact: Direct ownership of strategy, prioritisation, and execution quality.
  
* Expandable scope: Opportunity to deepen or broaden engagement as Vulcury scales.",,https://www.indeed.com/cmp/Vulcury-Venture-Studio-and-Advisors,,,,,,,,,,,,
